,timestamp,brightness,color1,color2,color3,feature1,feature2,brightness,color1,color2,color3,feature1,feature2,brightness color1,brightness color2,brightness color3,brightness feature1,brightness feature2,color1 color2,color1 color3,color1 feature1,color1 feature2,color2 color3,color2 feature1,color2 feature2,color3 feature1,color3 feature2,feature1 feature2
14,14.0,-1.301507590934344,-0.04084647896921154,-0.04232555573153586,-0.04408215543540454,-0.8169995472675359,1.2806586265777171,-1.301507590934344,-0.04084647896921154,-0.04232555573153586,-0.04408215543540454,-0.8169995472675359,1.2806586265777171,0.053162002441368865,0.05508703207510856,0.05737325992392666,1.0633311125586205,-1.6667869238864503,0.0017288499220483706,0.0018006008349097657,0.033371554825318755,-0.05231039565724606,0.0018658017266474413,0.034579959870511656,-0.05420458807228734,0.03601510103330265,-0.056454192636490624,-1.0462975181182592
15,15.0,-1.276862720315524,-0.040812170511094356,-0.04229539838860552,-0.044041948472327536,-0.7928241775877671,1.2678985889744825,-1.276862720315524,-0.040812170511094356,-0.04229539838860552,-0.044041948472327536,-0.7928241775877671,1.2678985889744825,0.05211153906077695,0.05400541744330368,0.05623552213437227,1.0123276361266345,-1.6189324414021722,0.001726167010870434,0.001797447510693463,0.0323568755210301,-0.05174569340400252,0.0018627717564475294,0.03353281444319314,-0.05362627593702654,0.034917521576935895,-0.055840724323750944,-1.0052206560683845
16,16.0,-1.2504903350396142,-0.040786840904154825,-0.042309988814580576,-0.04405776540339344,-0.7344217831078736,1.271978687739359,-1.2504903350396142,-0.040786840904154825,-0.042309988814580576,-0.04405776540339344,-0.7344217831078736,1.271978687739359,0.051003550347444006,0.05290823208826719,0.05509380982038619,0.9183873416189557,-1.59059705539444,0.0017256907824368681,0.001796977068100785,0.029954744424166544,-0.051879992370300866,0.0018640835614129917,0.031073377428478457,-0.05381740405063716,0.0323569826273086,-0.056040538622536926,-0.9341688559247533
17,17.0,-0.8147054811966462,-0.04010801477391199,-0.04233812089119522,-0.0449236115105634,-0.676105020708855,1.015835095225777,-0.8147054811966462,-0.04010801477391199,-0.04233812089119522,-0.0449236115105634,-0.676105020708855,1.015835095225777,0.03267621947622216,0.03449309915362298,0.036599512532804745,0.5508264662360762,-0.8276064200723576,0.0016980979782037298,0.0018017968741631594,0.027117230159306827,-0.04074312900717376,0.0019019812950033224,0.028625016101915552,-0.04300854906718776,0.030373079290666027,-0.045634981176718985,-0.6868112080944058
18,18.0,-0.403525678344059,-0.039943535765852425,-0.04199482378850527,-0.04459158554448579,-0.45184253819337156,0.7680920107394753,-0.403525678344059,-0.039943535765852425,-0.04199482378850527,-0.04459158554448579,-0.45184253819337156,0.7680920107394753,0.016118242365375783,0.016945989756195816,0.017993849805275765,0.18233006672918164,-0.309944849664299,0.0016774217459768303,0.0017811455920522363,0.018048188584860476,-0.03068031070243774,0.0018726157773907397,0.0189750477715816,-0.03225588864436296,0.020148375194487318,-0.03425044060292541,-0.3470566436985749
19,19.0,-0.21260389762090795,-0.03993685785255797,-0.041738784508149065,-0.04404319824832891,-0.3170867160764282,0.6334852138117033,-0.21260389762090795,-0.03993685785255797,-0.041738784508149065,-0.04404319824832891,-0.3170867160764282,0.6334852138117033,0.008490731638185988,0.008873828268391663,0.009363755611285073,0.06741387172166284,-0.13468142554158236,0.0016669159038404978,0.001758946947815542,0.01266344710687872,-0.025299408935695288,0.0018383095607366888,0.013234814112710682,-0.02644090282838542,0.013965513098065709,-0.027900714859293876,-0.20086974613052697
20,20.0,-0.601829167663491,-0.04003906034638975,-0.042525124267552554,-0.0448513053180989,-0.8709328814588503,-1.096779674541315,-0.601829167663491,-0.04003906034638975,-0.042525124267552554,-0.0448513053180989,-0.8709328814588503,-1.096779674541315,0.024096674362296032,0.02559286014272768,0.02699282374821257,0.5241528111391458,0.6600739986394342,0.00170266601678626,0.0017958041202457136,0.03487133419838602,0.04391402757565342,0.0019073073322140965,0.03703652901273523,0.04664069195399526,0.03906247657788253,0.049192000049537665,0.9552214822737675
21,21.0,-0.6875991009280656,-0.03987843172505099,-0.0425098280113863,-0.04496903341827712,-0.6261553925172206,-0.28320846812501205,-0.6875991009280656,-0.03987843172505099,-0.0425098280113863,-0.04496903341827712,-0.6261553925172206,-0.28320846812501205,0.027420373800566313,0.02922971952123592,0.030920666948011485,0.43054388493610096,0.194733888057973,0.0016952252739957287,0.0017932945289123004,0.024970095069770486,0.011293909560079573,0.0019116258764492434,0.02661775804430913,0.012039143271362442,0.02815760277114132,0.012735611067452737,0.17733250952301768
22,22.0,-0.5561301517553927,-0.03980756551488583,-0.042348944656877385,-0.04472544565359517,-0.6029393924214899,-0.3298752707676187,-0.5561301517553927,-0.03980756551488583,-0.042348944656877385,-0.04472544565359517,-0.6029393924214899,-0.3298752707676187,0.022138187450806195,0.023551525018709947,0.02487316887866145,0.3353127758066674,0.18345358439234705,0.001685808388914921,0.0017804111080379553,0.024001549365323914,0.013131531452822684,0.001894075422738279,0.025533846961108952,0.013969869585410325,0.026966733028159034,0.01475381849518212,0.19889479533150248
23,23.0,-0.36142473313385437,-0.03966155684282439,-0.04203905574815441,-0.04432012008185695,-0.5272095640852598,-0.30930159799422413,-0.36142473313385437,-0.03966155684282439,-0.04203905574815441,-0.04432012008185695,-0.5272095640852598,-0.30930159799422413,0.014334667597591,0.015193954504975935,0.016018387573045526,0.1905465760051307,0.11178924751293716,0.0016673343991740895,0.001757804961907372,0.020909952094048195,0.012267382910424339,0.0018631759988860823,0.022163392255540423,0.013002747121072434,0.02336599118856217,0.013708283964614258,0.16306676064940917
24,24.0,-0.4660842476136226,-0.0398475491424291,-0.042434743490964495,-0.04474096669789366,-0.6294941365518373,-1.0190121715103382,-0.4660842476136226,-0.0398475491424291,-0.042434743490964495,-0.04474096669789366,-0.6294941365518373,-1.0190121715103382,0.01857231496129592,0.019778165492663254,0.02085305980089391,0.2933973010119501,0.4749455212675197,0.001690920526602581,0.0017828178691741013,0.02508379854112031,0.04060513758099159,0.0018985714453629023,0.02671242221364339,0.04324152011221192,0.028164176199985076,0.04559158963029234,0.641462187040713
25,25.0,-0.6527254182795659,-0.04006284973488431,-0.04261017310524169,-0.045008716186573615,-1.064326949125893,-1.414716664770535,-0.6527254182795659,-0.04006284973488431,-0.04261017310524169,-0.045008716186573615,-1.064326949125893,-1.414716664770535,0.026150040350673757,0.02781274306308359,0.02937833309910753,0.6947132530544128,0.9234215267594198,0.0017070849622927067,0.001803177433342754,0.042639970631618514,0.05667758115813864,0.0019178291879545955,0.04535115554282807,0.06028132198074267,0.047903989582929095,0.06367458084907301,1.5057210716927822
26,26.0,1.775330549563933,-0.04076492559096165,-0.040333912831075444,-0.04231776370853422,1.3590076917164036,-0.8643066660341479,1.775330549563933,-0.04076492559096165,-0.040333912831075444,-0.04231776370853422,1.3590076917164036,-0.8643066660341479,-0.07237121775233478,-0.07160602763245694,-0.07512801870098872,2.412687872196495,-1.5344300284021746,0.0016442089553511238,0.0017250804887542948,-0.05539984743036374,0.035233396928654175,0.0017068409926260671,-0.05481409777445047,0.034860869727138755,-0.057510166376135284,0.036575525264944064,-1.1745994071421677
27,27.0,-0.2920941208412959,-0.041471884505262416,-0.042331709427755645,-0.042518674457481545,-0.1384397241507492,1.2212309173702072,-0.2920941208412959,-0.041471884505262416,-0.042331709427755645,-0.042518674457481545,-0.1384397241507492,1.2212309173702072,0.012113693644196386,0.012364843449009481,0.012419454834995335,0.040437429515324606,-0.35671437115345994,0.0017555757642982103,0.0017633295564175257,0.005741356250920259,-0.0506467475594329,0.0017998881723874447,0.005860390176008161,-0.051696792338307075,0.005886273563149251,-0.051925119813075384,-0.16906687132509787
28,28.0,-1.0266276700405996,-0.04080873116808499,-0.04232571651434283,-0.04257388602535869,-0.9176766586227342,2.0216115412341824,-1.0266276700405996,-0.04080873116808499,-0.04232571651434283,-0.04257388602535869,-0.9176766586227342,2.0216115412341824,0.041895372596404294,0.04345275172791871,0.04370752941478804,0.9421122498925003,-2.0754423463044342,0.001727258786730392,0.0017373862695895534,0.037449220060961665,-0.08249940191252371,0.0018019702308232739,0.03884132210469521,-0.0855661569964017,0.03906906147233628,-0.08606785934405381,-1.8551857241929404
29,29.0,-0.984215706470402,-0.040778351131014315,-0.04229926025160727,-0.04254567560887673,-0.8882453478434239,2.0805323220580827,-0.984215706470402,-0.040778351131014315,-0.04229926025160727,-0.04254567560887673,-0.8882453478434239,2.0805323220580827,0.040134693667109374,0.041631596311711046,0.041874122176651166,0.8742250225467635,-2.0476925891889017,0.0017248940871221982,0.0017349424990850066,0.036221180684849086,-0.08484067756830906,0.0017996506051603364,0.03757212113570841,-0.08800497815261563,0.03779099843044019,-0.08851765326806624,-1.8480231561059681
30,30.0,-0.1958781072831307,-0.040262899266069616,-0.0423896314475498,-0.04391028714873565,-0.199490601420125,0.7993147235691949,-0.1958781072831307,-0.040262899266069616,-0.0423896314475498,-0.04391028714873565,-0.199490601420125,0.7993147235691949,0.00788662050196907,0.008303200776375532,0.008601063936953117,0.03907584142694751,-0.1565682551762727,0.0017067294608985144,0.0017679554682137346,0.008032069989506138,-0.032182728196952774,0.0018613408889909865,0.008456333071449154,-0.03388265654269832,0.008759689591831661,-0.035098139034135604,-0.15945577492877966
31,31.0,-0.172644900482229,-0.04029032656785973,-0.042335006285822645,-0.04380823988084878,-0.20419378925185858,0.8834275550889015,-0.172644900482229,-0.04029032656785973,-0.042335006285822645,-0.04380823988084878,-0.20419378925185858,0.8834275550889015,0.0069559194207046504,0.0073089229471303896,0.0075632692145307535,0.03525301642447636,-0.15251926233158228,0.001705691228508189,0.001765048291162534,0.00822703445208611,-0.035593584693577734,0.0018546221107265594,0.008644545351503377,-0.037399911097757574,0.008945370501724902,-0.03870140625068635,-0.18039042000310784
32,32.0,-0.6786147489366924,-0.040405431649404244,-0.04226388508812517,-0.04384205665327434,-0.41981514211474347,1.3740718014902311,-0.6786147489366924,-0.040405431649404244,-0.04226388508812517,-0.04384205665327434,-0.41981514211474347,1.3740718014902311,0.027419721854439146,0.028680895768167278,0.029751866268630012,0.2848927472660185,-0.9324653905892818,0.0017076905201665168,0.001771457223473185,0.016962812030102196,-0.05551996425648729,0.0018529356444210603,0.017743018924592454,-0.058073612721016264,0.018405559244497,-0.060242133766601445,-0.576856148618483
33,33.0,-0.606241801051883,-0.04051609884149484,-0.042214544416426907,-0.04364057394055972,-0.35669676941815526,1.2889361850481227,-0.606241801051883,-0.04051609884149484,-0.042214544416426907,-0.04364057394055972,-0.35669676941815526,1.2889361850481227,0.02456255273326394,0.025592221437599358,0.026456740144662795,0.21624449192145065,-0.781406994264517,0.0017103686541246267,0.0017681458072752816,0.014451961566187872,-0.05222266587378902,0.001842266946972121,0.015057791615798701,-0.05441185383365382,0.015566451740151786,-0.056249914888255564,-0.4597593731928269
34,34.0,-0.5235085977037107,-0.04045235545893782,-0.04216486166482285,-0.04366599172896395,-0.4250869124495737,1.4080255074981716,-0.5235085977037107,-0.04045235545893782,-0.04216486166482285,-0.04366599172896395,-0.4250869124495737,1.4080255074981716,0.021177155880120587,0.022073667602522357,0.02285952209737175,0.22253665343867637,-0.7371134589614234,0.0017056679719423546,0.0017663922188870887,0.017195766883352535,-0.05695794832456735,0.0018411705007090637,0.017923730858962934,-0.05936920074420239,0.01856184160311391,-0.06148283016458543,-0.5985332156326418
35,35.0,-0.6621934047872242,-0.040135523113050596,-0.04227129396884563,-0.044624787716326685,-0.9576426203005971,-1.2714895636287205,-0.6621934047872242,-0.040135523113050596,-0.04227129396884563,-0.044624787716326685,-0.9576426203005971,-1.2714895636287205,0.026577478703147306,0.027991772077991545,0.029550240115781466,0.6341446273062114,0.8419720032907244,0.00169658049610516,0.0017910391988036059,0.03843548752111695,0.05103189876902313,0.0018863475198541767,0.040480792719822155,0.053747509122468895,0.04273459863902099,0.0567399518604565,1.2176325973982707
36,36.0,-0.6488859169218631,-0.04007837843671192,-0.042368853052612135,-0.04465059938120167,-0.9834776558190158,-1.336014227138005,-0.6488859169218631,-0.04007837843671192,-0.042368853052612135,-0.04465059938120167,-0.9834776558190158,-1.336014227138005,0.026006295340647242,0.027492552061971907,0.028973145120581818,0.6381648004682866,0.8669208167970988,0.0016980749265720263,0.0017895236194258154,0.03941618967396483,0.05354528379206817,0.0018917946838931878,0.04166882027992334,0.056605390465809306,0.043912866810338215,0.05965383602352484,1.3139401402465394
37,37.0,-0.45860298994624393,-0.03979876196354325,-0.04227015555626779,-0.044440801801275576,-0.6834780426553209,-1.1330784184389067,-0.45860298994624393,-0.03979876196354325,-0.04227015555626779,-0.044440801801275576,-0.6834780426553209,-1.1330784184389067,0.01825183123263978,0.019385219723597247,0.020380684581673403,0.31344507392433657,0.5196331505396439,0.0016822998591458469,0.0017686888923579705,0.027201579926947574,0.0450951182614781,0.0018785196051851845,0.028890723182333846,0.047895401004862476,0.03037431222916889,0.05035491341914625,0.7744342196096106
38,38.0,-0.42089418841271,-0.039865558141829974,-0.04222655130469779,-0.04451455310237531,-0.5537654874709581,-1.030836252204174,-0.42089418841271,-0.039865558141829974,-0.04222655130469779,-0.04451455310237531,-0.5537654874709581,-1.030836252204174,0.01677918173972523,0.017772910040858434,0.018735916700578736,0.23307667542005764,0.4338729877578755,0.001683385036166396,0.0017745975048603206,0.022076170237712297,0.041094862546951605,0.001879696060383145,0.023383606767463393,0.04352865989044195,0.024650623198288712,0.04588721508859625,0.57084153970458
39,39.0,-0.45068990193938346,-0.03996133305259029,-0.04202454833322074,-0.04434157575388734,-0.3826551731886817,-1.0680817213204694,-0.45068990193938346,-0.03996133305259029,-0.04202454833322074,-0.04434157575388734,-0.3826551731886817,-1.0680817213204694,0.01801016927483896,0.018940039567346134,0.019984300428357228,0.17245882248100475,0.48137364624517026,0.0016793569723285119,0.0017719484767777544,0.015291410820089528,0.0426819693930712,0.0018634346934404075,0.016080910820624707,0.04488565192146167,0.01696753334956281,0.04736042655727398,0.4087069960515495
40,40.0,-0.7693250223160613,-0.040147127663560093,-0.04244307261448568,-0.04495444069579518,-0.7971344466077324,-0.8047160009560802,-0.7693250223160613,-0.040147127663560093,-0.04244307261448568,-0.04495444069579518,-0.7971344466077324,-0.8047160009560802,0.03088618988569413,0.032652517786301405,0.034584576091498676,0.6132554759253949,0.6190881553936279,0.001703967454687508,0.0018047916696580302,0.032002658392981956,0.032307036023293295,0.001908004590795225,0.033832835200879846,0.034154619662617444,0.03583473320660281,0.036175557741937564,0.6414668440985124
41,41.0,-0.7363524369767801,-0.04003470488445368,-0.04254613568308954,-0.04494594255305717,-0.69243453240237,-0.781994050476347,-0.7363524369767801,-0.04003470488445368,-0.04254613568308954,-0.04494594255305717,-0.69243453240237,-0.781994050476347,0.02947965250531367,0.03132895069418773,0.03309605433116201,0.5098758553813624,0.5758232247696012,0.001703321986046414,0.0017993975458652526,0.02772141215653356,0.03130690103221913,0.0019122761702667183,0.029460413567247896,0.03327082497493543,0.031122122715109925,0.03514745966954238,0.5414796846830247
42,42.0,-0.34229836043886486,-0.04017382668344797,-0.04242025012577343,-0.04456289379471408,-0.4468891214473444,1.0369470471567066,-0.34229836043886486,-0.04017382668344797,-0.04242025012577343,-0.04456289379471408,-0.4468891214473444,1.0369470471567066,0.01375143500629936,0.014520382067458797,0.015253805482341894,0.15296941356939073,-0.35494527410366294,0.0017041837764213336,0.0017902619718217422,0.017953246111743943,-0.04165813095238668,0.001890369101100048,0.01895714831028349,-0.043987553107569674,0.01991467245707109,-0.04620936113318669,-0.4634003548912786
43,43.0,-0.33113842632087775,-0.04034486010238671,-0.04254828544311098,-0.044534756059797634,-0.3987908334448773,1.0005972560207008,-0.33113842632087775,-0.04034486010238671,-0.04254828544311098,-0.044534756059797634,-0.3987908334448773,1.0005972560207008,0.013359733484440302,0.01408937228428328,0.014747169038225563,0.13205496901812794,-0.3313362007396833,0.0017166046237987295,0.0017967485029264545,0.016089160385447776,-0.040368956312987196,0.001894877512971586,0.016967866213508768,-0.04257369766276237,0.017760052486351,-0.04456135471098479,-0.39902901367115257
44,44.0,-0.3066029630306825,-0.04040505784009827,-0.04236464979859359,-0.044443076107963976,-0.2519013128513718,1.1134625638463413,-0.3066029630306825,-0.04040505784009827,-0.04236464979859359,-0.044443076107963976,-0.2519013128513718,1.1134625638463413,0.012388310455200238,0.012989127156006003,0.013626378820899888,0.07723368891154954,-0.34139092129902876,0.0017117461254876815,0.001795725060734174,0.010178087115756367,-0.044989519294995534,0.0018828153552861357,0.010671710902754329,-0.04717145158119441,0.011195269218749561,-0.049485701468391645,-0.2804826816437478
45,45.0,-0.35882543923278165,-0.040298096909688,-0.04214769096976571,-0.044280896900569265,-0.09300790825136457,0.5971622752951036,-0.35882543923278165,-0.040298096909688,-0.04214769096976571,-0.044280896900569265,-0.09300790825136457,0.5971622752951036,0.014459982323863996,0.015123663724873724,0.015889112279968285,0.03337360353041815,-0.21427701572601282,0.0016984717352192002,0.001784435874547043,0.0037480417000808593,-0.024064503240651867,0.0018663375584292495,0.003920068574722836,-0.02516901103794018,0.00411847359621628,-0.026442881145251843,-0.0555408141118231
46,46.0,-0.6756982511022761,-0.04005766134721781,-0.042479717793780354,-0.04500801687810734,-0.5868909063493204,0.9054362073079659,-0.6756982511022761,-0.04005766134721781,-0.042479717793780354,-0.04500801687810734,-0.5868909063493204,0.9054362073079659,0.02706689171556232,0.028703471020575622,0.030411838290118856,0.3965611590080655,-0.6118016617626705,0.001701638149508636,0.0018029158980130873,0.0235094771743028,-0.0362696569638518,0.001911927855439703,0.024930960077455103,-0.0384626745667132,0.02641479581857793,-0.04075188810056643,-0.5313922763484633
47,47.0,-0.76457508188094,-0.03995893287670057,-0.04258318328955986,-0.04520668527659419,-0.6445407544913565,0.9154615032708798,-0.76457508188094,-0.03995893287670057,-0.04258318328955986,-0.04520668527659419,-0.6445407544913565,0.9154615032708798,0.030551604376078324,0.03255804085036631,0.03456390509691789,0.49279980014083175,-0.6999390538221814,0.0017015785627437598,0.001806410902545555,0.025755160745018057,-0.03658086476040449,0.0019250445650466574,0.027446597086096636,-0.03898326498831988,0.029137551036229316,-0.04138498006120447,-0.5900522480260043
48,48.0,0.3531340533257056,-0.04083669607698745,-0.04112396666033791,-0.0422765761055066,0.518008539540509,0.5762686201660966,0.3531340533257056,-0.04083669607698745,-0.04112396666033791,-0.0422765761055066,0.518008539540509,0.5762686201660966,-0.014420828010096517,-0.014522273035596304,-0.014929298680870218,0.18292645522526896,0.20350007364366512,0.0016793669279883837,0.0017264356895962027,-0.0211537572944999,-0.023532906500427806,0.0017385805062760916,-0.02130256590983422,-0.023698451523109485,-0.021899627445186653,-0.02436266417766726,0.298512066315264
49,49.0,-0.5713596132400277,-0.04033827981201587,-0.041680962594706814,-0.0428657193390486,-0.5373360112084559,1.416304156430279,-0.5713596132400277,-0.04033827981201587,-0.041680962594706814,-0.0428657193390486,-0.5373360112084559,1.416304156430279,0.023047663952161405,0.023814818667583747,0.024491740822814384,0.30701209554400255,-0.8092189950482479,0.0016813383319794503,0.0017291293810418823,0.021675210373199187,-0.05713127336100569,0.0017866844443660851,0.02239668218396861,-0.059032920566898246,0.02303329464722554,-0.06071089646826832,-0.761031226074203
50,50.0,-0.15448599011897604,-0.04020570286512749,-0.042021928480988895,-0.04351596611230114,-0.41405302833375984,1.476670616855298,-0.15448599011897604,-0.04020570286512749,-0.042021928480988895,-0.04351596611230114,-0.41405302833375984,1.476670616855298,0.006211217815548573,0.006491799228094368,0.0067226071108426495,0.06396539204390132,-0.22812492232448983,0.0016895211703262779,0.0017495900034001368,0.016647293027593362,-0.05937058005094864,0.0018286248157522546,0.017399306743978125,-0.06205254705147109,0.018017917549667556,-0.06425874852210597,-0.6114199407604174
